feature,numOfAppearance,chromeFirst,chromeLast,firefoxFirst,firefoxLast
window.TreeWalker.prototype.nextNode,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TransitionEvent,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TransitionEvent.prototype.get propertyName,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TransitionEvent.prototype.get elapsedTime,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TransitionEvent.prototype.get pseudoElement,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TrackEvent,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TrackEvent.prototype.get track,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TouchList,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchList.prototype.get length,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchList.prototype.item,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent.prototype.get touches,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent.prototype.get targetTouches,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent.prototype.get changedTouches,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent.prototype.get altKey,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent.prototype.get metaKey,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent.prototype.get ctrlKey,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TouchEvent.prototype.get shiftKey,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get identifier,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get target,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get screenX,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get screenY,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get clientX,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get clientY,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get pageX,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get pageY,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get radiusX,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get radiusY,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get rotationAngle,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Touch.prototype.get force,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TimeRanges,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TimeRanges.prototype.get length,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TimeRanges.prototype.start,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TimeRanges.prototype.end,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackList,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackList.prototype.get length,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackList.prototype.get onchange,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackList.prototype.get onaddtrack,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackList.prototype.get onremovetrack,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackList.prototype.getTrackById,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCueList,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCueList.prototype.get length,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCueList.prototype.getCueById,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue.prototype.get track,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue.prototype.get id,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue.prototype.get startTime,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue.prototype.get endTime,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue.prototype.get pauseOnExit,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue.prototype.get onenter,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrackCue.prototype.get onexit,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get kind,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get label,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get language,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get id,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get mode,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get cues,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get activeCues,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.get oncuechange,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.addCue,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextTrack.prototype.removeCue,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextMetrics,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextMetrics.prototype.get width,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.TextEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TextEvent.prototype.get data,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TextEvent.prototype.initTextEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Text,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Text.prototype.get wholeText,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Text.prototype.get assignedSlot,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.Text.prototype.splitText,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Text.prototype.getDestinationInsertionPoints,16,chrome-64.json,chrome-79.json,undefined,undefined
window.TaskAttributionTiming,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TaskAttributionTiming.prototype.get containerType,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TaskAttributionTiming.prototype.get containerSrc,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TaskAttributionTiming.prototype.get containerId,18,chrome-64.json,chrome-81.json,undefined,undefined
window.TaskAttributionTiming.prototype.get containerName,18,chrome-64.json,chrome-81.json,undefined,undefined
window.StyleSheetList,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheetList.prototype.get length,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheetList.prototype.item,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet.prototype.get type,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet.prototype.get href,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet.prototype.get ownerNode,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet.prototype.get parentStyleSheet,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet.prototype.get title,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet.prototype.get media,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StyleSheet.prototype.get disabled,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.StaticRange,25,chrome-64.json,chrome-81.json,firefox-69.json,firefox-75.json
window.StaticRange.prototype.get startContainer,18,chrome-64.json,chrome-81.json,undefined,undefined
window.StaticRange.prototype.get startOffset,18,chrome-64.json,chrome-81.json,undefined,undefined
window.StaticRange.prototype.get endContainer,18,chrome-64.json,chrome-81.json,undefined,undefined
window.StaticRange.prototype.get endOffset,18,chrome-64.json,chrome-81.json,undefined,undefined
window.StaticRange.prototype.get collapsed,18,chrome-64.json,chrome-81.json,undefined,undefined
window.ShadowRoot,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.get mode,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.get host,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.get innerHTML,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.get delegatesFocus,18,chrome-64.json,chrome-81.json,undefined,undefined
window.ShadowRoot.prototype.get activeElement,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.get styleSheets,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.get pointerLockElement,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.getSelection,18,chrome-64.json,chrome-81.json,undefined,undefined
window.ShadowRoot.prototype.elementFromPoint,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.ShadowRoot.prototype.elementsFromPoint,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.Selection,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get anchorNode,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get anchorOffset,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get focusNode,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get focusOffset,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get isCollapsed,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get rangeCount,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get type,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.get baseNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Selection.prototype.get baseOffset,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Selection.prototype.get extentNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Selection.prototype.get extentOffset,18,chrome-64.json,chrome-81.json,undefined,undefined
window.Selection.prototype.getRangeAt,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.addRange,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.removeRange,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.removeAllRanges,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.empty,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.collapse,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.setPosition,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.collapseToStart,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.collapseToEnd,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.extend,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.setBaseAndExtent,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.selectAllChildren,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.deleteFromDocument,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.containsNode,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.modify,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Selection.prototype.toString,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SecurityPolicyViolationEvent,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get documentURI,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get referrer,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get blockedURI,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get violatedDirective,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get effectiveDirective,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get originalPolicy,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get disposition,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get sourceFile,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get statusCode,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get lineNumber,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get columnNumber,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.SecurityPolicyViolationEvent.prototype.get sample,31,chrome-64.json,chrome-81.json,firefox-63.json,firefox-75.json
window.Screen,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get availWidth,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get availHeight,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get width,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get height,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get colorDepth,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get pixelDepth,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get availLeft,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get availTop,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.Screen.prototype.get orientation,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SVGViewElement,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SVGViewElement.prototype.get viewBox,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SVGViewElement.prototype.get preserveAspectRatio,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SVGViewElement.prototype.get zoomAndPan,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SVGUseElement,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SVGUseElement.prototype.get x,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
window.SVGUseElement.prototype.get y,36,chrome-64.json,chrome-81.json,firefox-58.json,firefox-75.json
